GAME_ID,GAME_DATE,SEASON_YEAR,HOME_TEAM_ID,VISITOR_TEAM_ID,HOME_TEAM_ABBR,VISITOR_TEAM_ABBR,HOME_WIN,H_WPCT,V_WPCT,DIFF_WPCT,H_LOC_WPCT,V_LOC_WPCT,DIFF_LOC_WPCT,H_L10_WPCT,V_L10_WPCT,DIFF_L10_WPCT,H_OFF_RTG,V_OFF_RTG,DIFF_OFF_RTG,H_DEF_RTG,V_DEF_RTG,DIFF_DEF_RTG_INV,H_NET_RTG,V_NET_RTG,DIFF_NET_RTG,H_PACE,V_PACE,DIFF_PACE
0022200015,2022-10-20,2022-23,1610612755,1610612749,PHI,MIL,0,0.0,0.0,0.0,0.7073170731707317,0.6341463414634146,0.07317073170731703,0.5,0.6,-0.09999999999999998,117.0,114.3,2.700000000000003,112.7,110.9,-1.7999999999999972,4.299999999999997,3.3999999999999915,0.9000000000000057,97.44,101.45,-4.010000000000005
0022200017,2022-10-21,2022-23,1610612766,1610612740,CHA,NOP,0,0.0,0.0,0.0,0.3170731707317073,0.36585365853658536,-0.04878048780487804,0.5,0.7,-0.19999999999999996,108.4,113.8,-5.3999999999999915,114.7,112.0,-2.700000000000003,-6.299999999999997,1.7999999999999972,-8.099999999999994,101.47,99.58,1.8900000000000006
0022200019,2022-10-21,2022-23,1610612764,1610612741,WAS,CHI,1,0.0,0.0,0.0,0.4634146341463415,0.43902439024390244,0.024390243902439046,0.3,0.6,-0.3,113.7,112.8,0.9000000000000057,114.9,111.5,-3.4000000000000057,-1.2000000000000028,1.2999999999999972,-2.5,99.16,99.18,-0.020000000000010232
0022200026,2022-10-21,2022-23,1610612744,1610612743,GSW,DEN,0,0.0,0.0,0.0,0.8048780487804879,0.4634146341463415,0.34146341463414637,0.8,0.5,0.30000000000000004,115.1,116.8,-1.7000000000000028,113.4,113.5,0.09999999999999432,1.6999999999999886,3.299999999999997,-1.6000000000000085,102.54,98.74,3.8000000000000114
0022200021,2022-10-21,2022-23,1610612751,1610612761,BKN,TOR,1,0.0,0.0,0.0,0.5609756097560976,0.34146341463414637,0.21951219512195125,0.6,0.6,0.0,114.6,114.6,0.0,113.5,113.1,-0.4000000000000057,1.0999999999999943,1.5,-0.4000000000000057,98.77,97.85,0.9200000000000017
0022200027,2022-10-21,2022-23,1610612757,1610612756,POR,PHX,1,0.0,0.0,0.0,0.4146341463414634,0.4146341463414634,0.0,0.1,0.7,-0.6,114.0,114.5,-0.5,118.0,112.3,-5.700000000000003,-4.0,2.200000000000003,-6.200000000000003,99.25,98.83,0.4200000000000017
0022200022,2022-10-21,2022-23,1610612748,1610612738,MIA,BOS,0,0.0,0.0,0.0,0.6585365853658537,0.6097560975609756,0.04878048780487809,0.6,0.8,-0.20000000000000007,112.3,117.3,-5.0,112.8,110.6,-2.200000000000003,-0.5,6.700000000000003,-7.200000000000003,96.76,99.15,-2.3900000000000006
0022200020,2022-10-21,2022-23,1610612737,1610612753,ATL,ORL,1,0.0,0.0,0.0,0.5853658536585366,0.34146341463414637,0.24390243902439018,0.5,0.5,0.0,115.5,111.3,4.200000000000003,115.4,113.7,-1.7000000000000028,0.09999999999999432,-2.4000000000000057,2.5,101.56,99.66,1.9000000000000057
0022200024,2022-10-21,2022-23,1610612745,1610612763,HOU,MEM,0,0.0,0.0,0.0,0.34146341463414637,0.3902439024390244,-0.04878048780487804,0.4,0.6,-0.19999999999999996,110.5,114.7,-4.200000000000003,118.6,110.7,-7.8999999999999915,-8.099999999999994,4.0,-12.099999999999994,99.74,101.5,-1.7600000000000051
0022200018,2022-10-21,2022-23,1610612754,1610612759,IND,SAS,0,0.0,0.0,0.0,0.4878048780487805,0.1951219512195122,0.2926829268292683,0.3,0.3,0.0,113.8,109.7,4.099999999999994,117.1,119.6,2.5,-3.299999999999997,-9.899999999999991,6.599999999999994,101.68,102.07,-0.38999999999998636
0022200023,2022-10-21,2022-23,1610612752,1610612765,NYK,DET,1,0.0,0.0,0.0,0.5609756097560976,0.1951219512195122,0.3658536585365854,0.5,0.1,0.4,117.0,109.9,7.099999999999994,114.2,117.8,3.5999999999999943,2.799999999999997,-7.8999999999999915,10.699999999999989,97.75,99.88,-2.1299999999999955
0022200025,2022-10-21,2022-23,1610612750,1610612762,MIN,UTA,0,0.0,0.0,0.0,0.5365853658536586,0.34146341463414637,0.1951219512195122,0.7,0.2,0.49999999999999994,113.3,115.3,-2.0,113.1,116.0,2.9000000000000057,0.20000000000000284,-0.7000000000000028,0.9000000000000057,101.55,101.02,0.5300000000000011
0022200033,2022-10-22,2022-23,1610612749,1610612745,MIL,HOU,1,0.0,0.0,0.0,0.7804878048780488,0.1951219512195122,0.5853658536585367,0.6,0.4,0.19999999999999996,114.3,110.5,3.799999999999997,110.9,118.6,7.699999999999989,3.3999999999999915,-8.099999999999994,11.499999999999986,101.45,99.74,1.710000000000008
0022200028,2022-10-22,2022-23,1610612755,1610612759,PHI,SAS,0,0.0,0.0,0.0,0.7073170731707317,0.1951219512195122,0.5121951219512195,0.5,0.3,0.2,117.0,109.7,7.299999999999997,112.7,119.6,6.8999999999999915,4.299999999999997,-9.899999999999991,14.199999999999989,97.44,102.07,-4.6299999999999955
0022200029,2022-10-22,2022-23,1610612754,1610612765,IND,DET,1,0.0,0.0,0.0,0.4878048780487805,0.1951219512195122,0.2926829268292683,0.3,0.1,0.19999999999999998,113.8,109.9,3.8999999999999915,117.1,117.8,0.7000000000000028,-3.299999999999997,-7.8999999999999915,4.599999999999994,101.68,99.88,1.8000000000000114
0022200030,2022-10-22,2022-23,1610612753,1610612738,ORL,BOS,0,0.0,0.0,0.0,0.4878048780487805,0.6097560975609756,-0.12195121951219512,0.5,0.8,-0.30000000000000004,111.3,117.3,-6.0,113.7,110.6,-3.1000000000000085,-2.4000000000000057,6.700000000000003,-9.100000000000009,99.66,99.15,0.5099999999999909
0022200035,2022-10-22,2022-23,1610612743,1610612760,DEN,OKC,1,0.0,0.0,0.0,0.8292682926829268,0.3902439024390244,0.4390243902439024,0.5,0.4,0.09999999999999998,116.8,114.2,2.5999999999999943,113.5,113.2,-0.29999999999999716,3.299999999999997,1.0,2.299999999999997,98.74,101.94,-3.200000000000003
0022200034,2022-10-22,2022-23,1610612742,1610612763,DAL,MEM,1,0.0,0.0,0.0,0.5609756097560976,0.3902439024390244,0.1707317073170732,0.2,0.6,-0.39999999999999997,115.9,114.7,1.2000000000000028,116.1,110.7,-5.3999999999999915,-0.19999999999998863,4.0,-4.199999999999989,97.21,101.5,-4.290000000000006
0022200032,2022-10-22,2022-23,1610612741,1610612739,CHI,CLE,0,0.0,0.0,0.0,0.5365853658536586,0.4878048780487805,0.04878048780487809,0.6,0.7,-0.09999999999999998,112.8,115.5,-2.700000000000003,111.5,109.9,-1.5999999999999943,1.2999999999999972,5.599999999999994,-4.299999999999997,99.18,96.27,2.910000000000011
0022200031,2022-10-22,2022-23,1610612748,1610612761,MIA,TOR,1,0.0,0.0,0.0,0.6585365853658537,0.34146341463414637,0.3170731707317073,0.6,0.6,0.0,112.3,114.6,-2.299999999999997,112.8,113.1,0.29999999999999716,-0.5,1.5,-2.0,96.76,97.85,-1.0899999999999892
0022200036,2022-10-22,2022-23,1610612758,1610612746,SAC,LAC,0,0.0,0.0,0.0,0.5609756097560976,0.5121951219512195,0.04878048780487809,0.5,0.6,-0.09999999999999998,118.6,114.0,4.599999999999994,116.0,113.6,-2.4000000000000057,2.5999999999999943,0.4000000000000057,2.1999999999999886,100.99,98.84,2.1499999999999915
0022200043,2022-10-23,2022-23,1610612746,1610612756,LAC,PHX,0,0.0,0.0,0.0,0.5609756097560976,0.4146341463414634,0.14634146341463422,0.6,0.7,-0.09999999999999998,114.0,114.5,-0.5,113.6,112.3,-1.2999999999999972,0.4000000000000057,2.200000000000003,-1.7999999999999972,98.84,98.83,0.010000000000005116
0022200038,2022-10-23,2022-23,1610612737,1610612766,ATL,CHA,0,0.0,0.0,0.0,0.5853658536585366,0.34146341463414637,0.24390243902439018,0.5,0.5,0.0,115.5,108.4,7.099999999999994,115.4,114.7,-0.7000000000000028,0.09999999999999432,-6.299999999999997,6.3999999999999915,101.56,101.47,0.09000000000000341
0022200040,2022-10-23,2022-23,1610612740,1610612762,NOP,UTA,0,0.0,0.0,0.0,0.6585365853658537,0.34146341463414637,0.3170731707317073,0.7,0.2,0.49999999999999994,113.8,115.3,-1.5,112.0,116.0,4.0,1.7999999999999972,-0.7000000000000028,2.5,99.58,101.02,-1.4399999999999977
0022200037,2022-10-23,2022-23,1610612747,1610612757,LAL,POR,0,0.0,0.0,0.0,0.5609756097560976,0.3902439024390244,0.1707317073170732,0.8,0.1,0.7000000000000001,113.9,114.0,-0.09999999999999432,113.2,118.0,4.799999999999997,0.7000000000000028,-4.0,4.700000000000003,101.92,99.25,2.6700000000000017
0022200039,2022-10-23,2022-23,1610612739,1610612764,CLE,WAS,1,0.0,0.0,0.0,0.7560975609756098,0.3902439024390244,0.36585365853658536,0.7,0.3,0.39999999999999997,115.5,113.7,1.7999999999999972,109.9,114.9,5.0,5.599999999999994,-1.2000000000000028,6.799999999999997,96.27,99.16,-2.8900000000000006
0022200041,2022-10-23,2022-23,1610612760,1610612750,OKC,MIN,0,0.0,0.0,0.0,0.5853658536585366,0.4878048780487805,0.09756097560975607,0.4,0.7,-0.29999999999999993,114.2,113.3,0.9000000000000057,113.2,113.1,-0.10000000000000853,1.0,0.20000000000000284,0.7999999999999972,101.94,101.55,0.39000000000000057
0022200042,2022-10-23,2022-23,1610612744,1610612758,GSW,SAC,1,0.0,0.0,0.0,0.8048780487804879,0.6097560975609756,0.19512195121951226,0.8,0.5,0.30000000000000004,115.1,118.6,-3.5,113.4,116.0,2.5999999999999943,1.6999999999999886,2.5999999999999943,-0.9000000000000057,102.54,100.99,1.5500000000000114
0022200049,2022-10-24,2022-23,1610612763,1610612751,MEM,BKN,1,0.0,0.0,0.0,0.8536585365853658,0.5365853658536586,0.31707317073170727,0.6,0.6,0.0,114.7,114.6,0.10000000000000853,110.7,113.5,2.799999999999997,4.0,1.0999999999999943,2.9000000000000057,101.5,98.77,2.730000000000004
0022200046,2022-10-24,2022-23,1610612752,1610612753,NYK,ORL,1,0.0,0.0,0.0,0.5609756097560976,0.34146341463414637,0.21951219512195125,0.5,0.5,0.0,117.0,111.3,5.700000000000003,114.2,113.7,-0.5,2.799999999999997,-2.4000000000000057,5.200000000000003,97.75,99.66,-1.9099999999999966
0022200048,2022-10-24,2022-23,1610612745,1610612762,HOU,UTA,1,0.0,0.0,0.0,0.34146341463414637,0.34146341463414637,0.0,0.4,0.2,0.2,110.5,115.3,-4.799999999999997,118.6,116.0,-2.5999999999999943,-8.099999999999994,-0.7000000000000028,-7.3999999999999915,99.74,101.02,-1.2800000000000011
0022200051,2022-10-24,2022-23,1610612757,1610612743,POR,DEN,1,0.0,0.0,0.0,0.4146341463414634,0.4634146341463415,-0.04878048780487809,0.1,0.5,-0.4,114.0,116.8,-2.799999999999997,118.0,113.5,-4.5,-4.0,3.299999999999997,-7.299999999999997,99.25,98.74,0.5100000000000051
0022200050,2022-10-24,2022-23,1610612750,1610612759,MIN,SAS,0,0.0,0.0,0.0,0.5365853658536586,0.1951219512195122,0.34146341463414637,0.7,0.3,0.39999999999999997,113.3,109.7,3.5999999999999943,113.1,119.6,6.5,0.20000000000000284,-9.899999999999991,10.099999999999994,101.55,102.07,-0.519999999999996
0022200045,2022-10-24,2022-23,1610612748,1610612761,MIA,TOR,0,0.0,0.0,0.0,0.6585365853658537,0.34146341463414637,0.3170731707317073,0.6,0.6,0.0,112.3,114.6,-2.299999999999997,112.8,113.1,0.29999999999999716,-0.5,1.5,-2.0,96.76,97.85,-1.0899999999999892
0022200044,2022-10-24,2022-23,1610612755,1610612754,PHI,IND,1,0.0,0.0,0.0,0.7073170731707317,0.36585365853658536,0.3414634146341463,0.5,0.3,0.2,117.0,113.8,3.200000000000003,112.7,117.1,4.3999999999999915,4.299999999999997,-3.299999999999997,7.599999999999994,97.44,101.68,-4.240000000000009
0022200047,2022-10-24,2022-23,1610612741,1610612738,CHI,BOS,1,0.0,0.0,0.0,0.5365853658536586,0.6097560975609756,-0.07317073170731703,0.6,0.8,-0.20000000000000007,112.8,117.3,-4.5,111.5,110.6,-0.9000000000000057,1.2999999999999972,6.700000000000003,-5.400000000000006,99.18,99.15,0.030000000000001137
0022200054,2022-10-25,2022-23,1610612760,1610612746,OKC,LAC,1,0.0,0.0,0.0,0.5853658536585366,0.5121951219512195,0.07317073170731703,0.4,0.6,-0.19999999999999996,114.2,114.0,0.20000000000000284,113.2,113.6,0.3999999999999915,1.0,0.4000000000000057,0.5999999999999943,101.94,98.84,3.0999999999999943
0022200053,2022-10-25,2022-23,1610612740,1610612742,NOP,DAL,1,0.0,0.0,0.0,0.6585365853658537,0.36585365853658536,0.29268292682926833,0.7,0.2,0.49999999999999994,113.8,115.9,-2.1000000000000085,112.0,116.1,4.099999999999994,1.7999999999999972,-0.19999999999998863,1.9999999999999858,99.58,97.21,2.3700000000000045
0022200055,2022-10-25,2022-23,1610612756,1610612744,PHX,GSW,1,0.0,0.0,0.0,0.6829268292682927,0.2682926829268293,0.41463414634146345,0.7,0.8,-0.10000000000000009,114.5,115.1,-0.5999999999999943,112.3,113.4,1.1000000000000085,2.200000000000003,1.6999999999999886,0.5000000000000142,98.83,102.54,-3.710000000000008
0022200052,2022-10-25,2022-23,1610612764,1610612765,WAS,DET,1,0.0,0.0,0.0,0.4634146341463415,0.1951219512195122,0.2682926829268293,0.3,0.1,0.19999999999999998,113.7,109.9,3.799999999999997,114.9,117.8,2.8999999999999915,-1.2000000000000028,-7.8999999999999915,6.699999999999989,99.16,99.88,-0.7199999999999989
0022200063,2022-10-26,2022-23,1610612762,1610612745,UTA,HOU,1,0.0,0.0,0.0,0.5609756097560976,0.1951219512195122,0.3658536585365854,0.2,0.4,-0.2,115.3,110.5,4.799999999999997,116.0,118.6,2.5999999999999943,-0.7000000000000028,-8.099999999999994,7.3999999999999915,101.02,99.74,1.2800000000000011
0022200056,2022-10-26,2022-23,1610612739,1610612753,CLE,ORL,1,0.0,0.0,0.0,0.7560975609756098,0.34146341463414637,0.4146341463414634,0.7,0.5,0.19999999999999996,115.5,111.3,4.200000000000003,109.9,113.7,3.799999999999997,5.599999999999994,-2.4000000000000057,8.0,96.27,99.66,-3.3900000000000006
0022200059,2022-10-26,2022-23,1610612761,1610612755,TOR,PHI,1,0.0,0.0,0.0,0.6585365853658537,0.6097560975609756,0.04878048780487809,0.6,0.5,0.09999999999999998,114.6,117.0,-2.4000000000000057,113.1,112.7,-0.3999999999999915,1.5,4.299999999999997,-2.799999999999997,97.85,97.44,0.4099999999999966
0022200064,2022-10-26,2022-23,1610612743,1610612747,DEN,LAL,1,0.0,0.0,0.0,0.8292682926829268,0.4878048780487805,0.3414634146341463,0.5,0.8,-0.30000000000000004,116.8,113.9,2.8999999999999915,113.5,113.2,-0.29999999999999716,3.299999999999997,0.7000000000000028,2.5999999999999943,98.74,101.92,-3.180000000000007
0022200060,2022-10-26,2022-23,1610612749,1610612751,MIL,BKN,1,0.0,0.0,0.0,0.7804878048780488,0.5365853658536586,0.24390243902439024,0.6,0.6,0.0,114.3,114.6,-0.29999999999999716,110.9,113.5,2.5999999999999943,3.3999999999999915,1.0999999999999943,2.299999999999997,101.45,98.77,2.680000000000007
0022200058,2022-10-26,2022-23,1610612752,1610612766,NYK,CHA,1,0.0,0.0,0.0,0.5609756097560976,0.34146341463414637,0.21951219512195125,0.5,0.5,0.0,117.0,108.4,8.599999999999994,114.2,114.7,0.5,2.799999999999997,-6.299999999999997,9.099999999999994,97.75,101.47,-3.719999999999999
0022200061,2022-10-26,2022-23,1610612741,1610612754,CHI,IND,1,0.0,0.0,0.0,0.5365853658536586,0.36585365853658536,0.1707317073170732,0.6,0.3,0.3,112.8,113.8,-1.0,111.5,117.1,5.599999999999994,1.2999999999999972,-3.299999999999997,4.599999999999994,99.18,101.68,-2.5
0022200065,2022-10-26,2022-23,1610612757,1610612748,POR,MIA,0,0.0,0.0,0.0,0.4146341463414634,0.4146341463414634,0.0,0.1,0.6,-0.5,114.0,112.3,1.7000000000000028,118.0,112.8,-5.200000000000003,-4.0,-0.5,-3.5,99.25,96.76,2.489999999999995
0022200057,2022-10-26,2022-23,1610612765,1610612737,DET,ATL,0,0.0,0.0,0.0,0.21951219512195122,0.4146341463414634,-0.19512195121951217,0.1,0.5,-0.4,109.9,115.5,-5.599999999999994,117.8,115.4,-2.3999999999999915,-7.8999999999999915,0.09999999999999432,-7.999999999999986,99.88,101.56,-1.6800000000000068
0022200062,2022-10-26,2022-23,1610612750,1610612759,MIN,SAS,1,0.0,0.0,0.0,0.5365853658536586,0.1951219512195122,0.34146341463414637,0.7,0.3,0.39999999999999997,113.3,109.7,3.5999999999999943,113.1,119.6,6.5,0.20000000000000284,-9.899999999999991,10.099999999999994,101.55,102.07,-0.519999999999996
0022200066,2022-10-27,2022-23,1610612751,1610612742,BKN,DAL,0,0.0,0.0,0.0,0.5609756097560976,0.36585365853658536,0.19512195121951226,0.6,0.2,0.39999999999999997,114.6,115.9,-1.3000000000000114,113.5,116.1,2.5999999999999943,1.0999999999999943,-0.19999999999998863,1.299999999999983,98.77,97.21,1.5600000000000023
0022200067,2022-10-27,2022-23,1610612760,1610612746,OKC,LAC,1,0.0,0.0,0.0,0.5853658536585366,0.5121951219512195,0.07317073170731703,0.4,0.6,-0.19999999999999996,114.2,114.0,0.20000000000000284,113.2,113.6,0.3999999999999915,1.0,0.4000000000000057,0.5999999999999943,101.94,98.84,3.0999999999999943
0022200068,2022-10-27,2022-23,1610612744,1610612748,GSW,MIA,1,0.0,0.0,0.0,0.8048780487804879,0.4146341463414634,0.39024390243902446,0.8,0.6,0.20000000000000007,115.1,112.3,2.799999999999997,113.4,112.8,-0.6000000000000085,1.6999999999999886,-0.5,2.1999999999999886,102.54,96.76,5.780000000000001
0022200069,2022-10-27,2022-23,1610612758,1610612763,SAC,MEM,0,0.0,0.0,0.0,0.5609756097560976,0.3902439024390244,0.1707317073170732,0.5,0.6,-0.09999999999999998,118.6,114.7,3.8999999999999915,116.0,110.7,-5.299999999999997,2.5999999999999943,4.0,-1.4000000000000057,100.99,101.5,-0.5100000000000051
0022200075,2022-10-28,2022-23,1610612749,1610612752,MIL,NYK,1,0.0,0.0,0.0,0.7804878048780488,0.5853658536585366,0.19512195121951226,0.6,0.5,0.09999999999999998,114.3,117.0,-2.700000000000003,110.9,114.2,3.299999999999997,3.3999999999999915,2.799999999999997,0.5999999999999943,101.45,97.75,3.700000000000003
0022200070,2022-10-28,2022-23,1610612765,1610612737,DET,ATL,0,0.0,0.0,0.0,0.21951219512195122,0.4146341463414634,-0.19512195121951217,0.1,0.5,-0.4,109.9,115.5,-5.599999999999994,117.8,115.4,-2.3999999999999915,-7.8999999999999915,0.09999999999999432,-7.999999999999986,99.88,101.56,-1.6800000000000068
0022200073,2022-10-28,2022-23,1610612761,1610612755,TOR,PHI,0,0.0,0.0,0.0,0.6585365853658537,0.6097560975609756,0.04878048780487809,0.6,0.5,0.09999999999999998,114.6,117.0,-2.4000000000000057,113.1,112.7,-0.3999999999999915,1.5,4.299999999999997,-2.799999999999997,97.85,97.44,0.4099999999999966
0022200072,2022-10-28,2022-23,1610612738,1610612739,BOS,CLE,0,0.0,0.0,0.0,0.7804878048780488,0.4878048780487805,0.29268292682926833,0.8,0.7,0.10000000000000009,117.3,115.5,1.7999999999999972,110.6,109.9,-0.6999999999999886,6.700000000000003,5.599999999999994,1.1000000000000085,99.15,96.27,2.8800000000000097
0022200071,2022-10-28,2022-23,1610612753,1610612766,ORL,CHA,1,0.0,0.0,0.0,0.4878048780487805,0.34146341463414637,0.1463414634146341,0.5,0.5,0.0,111.3,108.4,2.8999999999999915,113.7,114.7,1.0,-2.4000000000000057,-6.299999999999997,3.8999999999999915,99.66,101.47,-1.8100000000000023
0022200074,2022-10-28,2022-23,1610612764,1610612754,WAS,IND,0,0.0,0.0,0.0,0.4634146341463415,0.36585365853658536,0.09756097560975613,0.3,0.3,0.0,113.7,113.8,-0.09999999999999432,114.9,117.1,2.1999999999999886,-1.2000000000000028,-3.299999999999997,2.0999999999999943,99.16,101.68,-2.5200000000000102
0022200077,2022-10-28,2022-23,1610612759,1610612741,SAS,CHI,1,0.0,0.0,0.0,0.34146341463414637,0.43902439024390244,-0.09756097560975607,0.3,0.6,-0.3,109.7,112.8,-3.0999999999999943,119.6,111.5,-8.099999999999994,-9.899999999999991,1.2999999999999972,-11.199999999999989,102.07,99.18,2.8899999999999864
0022200080,2022-10-28,2022-23,1610612757,1610612745,POR,HOU,1,0.0,0.0,0.0,0.4146341463414634,0.1951219512195122,0.2195121951219512,0.1,0.4,-0.30000000000000004,114.0,110.5,3.5,118.0,118.6,0.5999999999999943,-4.0,-8.099999999999994,4.099999999999994,99.25,99.74,-0.4899999999999949
0022200078,2022-10-28,2022-23,1610612743,1610612762,DEN,UTA,1,0.0,0.0,0.0,0.8292682926829268,0.34146341463414637,0.4878048780487804,0.5,0.2,0.3,116.8,115.3,1.5,113.5,116.0,2.5,3.299999999999997,-0.7000000000000028,4.0,98.74,101.02,-2.280000000000001
0022200076,2022-10-28,2022-23,1610612750,1610612747,MIN,LAL,1,0.0,0.0,0.0,0.5365853658536586,0.4878048780487805,0.04878048780487809,0.7,0.8,-0.10000000000000009,113.3,113.9,-0.6000000000000085,113.1,113.2,0.10000000000000853,0.20000000000000284,0.7000000000000028,-0.5,101.55,101.92,-0.37000000000000455
0022200079,2022-10-28,2022-23,1610612756,1610612740,PHX,NOP,1,0.0,0.0,0.0,0.6829268292682927,0.36585365853658536,0.3170731707317074,0.7,0.7,0.0,114.5,113.8,0.7000000000000028,112.3,112.0,-0.29999999999999716,2.200000000000003,1.7999999999999972,0.4000000000000057,98.83,99.58,-0.75
0022200083,2022-10-29,2022-23,1610612751,1610612754,BKN,IND,0,0.0,0.0,0.0,0.5609756097560976,0.36585365853658536,0.19512195121951226,0.6,0.3,0.3,114.6,113.8,0.7999999999999972,113.5,117.1,3.5999999999999943,1.0999999999999943,-3.299999999999997,4.3999999999999915,98.77,101.68,-2.910000000000011
